date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:13	12759/12759	---M--	200	added ('OK')	image/png	etag:%222ae108d0f93f3585a70c7edf905c9f1c%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f195b6a25f5_Orion%20Protocol%20.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f195b6a25f5_Orion%20Protocol%20.png	(from https://www.algorand.foundation/ecosystem)
16:32:13	8518/8518	---M--	200	added ('OK')	image/png	etag:%22359141303adb39b35bb6477f54c55e9a%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60feb606a25f1_Parsiq%20.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60feb606a25f1_Parsiq%20.png	(from https://www.algorand.foundation/ecosystem)
16:32:13	13548/13548	---M--	200	added ('OK')	image/jpeg	etag:%22c73a029d3660002d78e30ede3d6e7e6f%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f3b086a2671_Pocket%20logo.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f3b086a2671_Pocket%20logo.jpg	(from https://www.algorand.foundation/ecosystem)
16:32:14	17320/17320	---M--	200	added ('OK')	image/png	etag:%22a3b3497e389582f34fb11cf9ddbff0ec%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f28e56a25f7_PureStake_Logo-Horizontal-340x156-300x138.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f28e56a25f7_PureStake_Logo-Horizontal-340x156-300x138.png	(from https://www.algorand.foundation/ecosystem)
16:32:15	6425/6425	---M--	200	added ('OK')	image/jpeg	etag:%2261c8a8f005bc2ac08b21ed0f8687c66f%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f123cf9c031057efa539f9_Yieldly.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f123cf9c031057efa539f9_Yieldly.jpg	(from https://www.algorand.foundation/defi)
16:32:15	2906/2906	---M--	200	added ('OK')	image/jpeg	etag:%22a13796de2c1153129d9f676adcafd0f4%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f40ee6a246f_Screen%20Shot%202022-06-21%20at%209.36.20.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f40ee6a246f_Screen%20Shot%202022-06-21%20at%209.36.20.jpg	(from https://www.algorand.foundation/defi)
16:32:15	19170/19170	---M--	200	added ('OK')	image/png	etag:%22badac990d087775ac9e32668d540d003%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f4fdd6a2038_Logo-Inline-Light-Transparent%402x-768x124.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f4fdd6a2038_Logo-Inline-Light-Transparent@2x-768x124.png	(from https://www.algorand.foundation/defi)
16:32:15	4734/4734	---M--	200	added ('OK')	image/png	etag:%22c23d81b408e87d387f4f62a33196a350%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f69c16a24f6_62b4c19932654313513a27c4_image%2053.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f69c16a24f6_62b4c19932654313513a27c4_image%2053.png	(from https://www.algorand.foundation/defi)
16:32:15	6930/6930	---M--	200	added ('OK')	image/jpeg	etag:%22fad90577e65be8fe05e44e93f85bdb41%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/630f60aaac35920f23039f05_Vestige.jpg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/630f60aaac35920f23039f05_Vestige.jpg	(from https://www.algorand.foundation/defi)
16:32:16	24357/24357	---M--	200	added ('OK')	image/png	etag:%22d83edcbf59052e2c35260b70b8c09e50%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f799a6a1f04_fb3a7691-4625-45ac-bcad-2e3c9bf6d9ea_Tether_full_logo_dm.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f799a6a1f04_fb3a7691-4625-45ac-bcad-2e3c9bf6d9ea_Tether_full_logo_dm.png	(from https://www.algorand.foundation/defi)
16:32:16	27046/27046	---M--	200	added ('OK')	image/png	etag:%22ec03bc45c4050f154f067ad28f27f4e0%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f49f46a1f5b_add8e59f-1d90-41ae-b01c-8363fef66464_eMoney.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f49f46a1f5b_add8e59f-1d90-41ae-b01c-8363fef66464_eMoney.png	(from https://www.algorand.foundation/defi)
16:32:16	18832/18832	---M--	200	added ('OK')	image/png	etag:%221ee76538266e7fe8577720f3e584497e%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f7a076a24fd_d13f9737-22a7-422d-a9c1-31d1258198fe_Monerium.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f7a076a24fd_d13f9737-22a7-422d-a9c1-31d1258198fe_Monerium.png	(from https://www.algorand.foundation/defi)
16:32:17	26356/26356	---M--	200	added ('OK')	image/png	etag:%22d481d213d5fd074af22ec5580457f450%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/650da9e11af3ffbcb3b7ee1a_Messina%20Logo%20Light%20-%20T.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/650da9e11af3ffbcb3b7ee1a_Messina%20Logo%20Light%20-%20T.png	(from https://www.algorand.foundation/defi)
16:32:18	5607/5607	---M--	200	added ('OK')	image/png	etag:%22bad7d6e7c05503b539f24be995ccab18%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/64943d3d27d3e9f8fb6d2522_Equito%20-%20Icon%4010x.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/64943d3d27d3e9f8fb6d2522_Equito%20-%20Icon@10x.png	(from https://www.algorand.foundation/oracle-bridges)
16:32:20	68087/68087	---M--	200	added ('OK')	image/png	etag:%22ed890cac4885f017b044e8296f955827%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/637b6734e3a0df9a80ffe288_silent-data.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/637b6734e3a0df9a80ffe288_silent-data.png	(from https://www.algorand.foundation/oracle-bridges)
16:32:20	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:18%20GMT	https://www.algorand.foundation/news/flare-bridges-supagrant	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/flare-bridges-supagrant.188.delayed	(from https://www.algorand.foundation/oracle-bridges)
16:32:21	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:19%20GMT	https://www.algorand.foundation/news/messina-bridges-supagrant	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/messina-bridges-supagrant	(from https://www.algorand.foundation/oracle-bridges)
16:32:22	29030/29030	---M--	200	added ('OK')	image/png	etag:%2224a46594cd29127813fbba34d00c0b48%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/637b680175082dd8498ecb7c_london-bridge.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/637b680175082dd8498ecb7c_london-bridge.png	(from https://www.algorand.foundation/oracle-bridges)
16:32:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:20%20GMT	https://www.algorand.foundation/news/icon-bridges-supagrant	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/news/icon-bridges-supagrant	(from https://www.algorand.foundation/oracle-bridges)
16:32:23	3769/3769	---M-Z	200	added ('OK')	application/javascript	etag:W/%22eb9-6MUPbuZ0oyPORoxBHDy/AW2p0VQ%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-mirrorclick@1/mirrorclick.js	E:/New%20folder%20(2)/hakthon/cdn.jsdelivr.net/npm/@finsweet/attributes-mirrorclick@1/mirrorclick.js	(from https://www.algorand.foundation/governance)
16:32:23	65045/65045	---M--	200	added ('OK')	image/png	etag:%22cdf59ebbdb2b31d7e71dce4c2c2915e9%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f0e796a1d82_Frame%25206015-2.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f0e796a1d82_Frame%206015-2.png	(from https://www.algorand.foundation/governance)
16:32:24	6091/6091	---M--	200	added ('OK')	image/png	etag:%22e0d9bccf1af788038ca85a5c552089f1%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f31746a1e45_62bcc8680f843453b11f90f5_https___media.graphassets.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f31746a1e45_62bcc8680f843453b11f90f5_https___media.graphassets.png	(from https://www.algorand.foundation/governance)
16:32:25	2200/2200	---M--	200	added ('OK')	image/png	etag:%22b9a49b382fbcf379d266193a60aeceaa%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f6fb56a1e44_62bcc87f1f74cb315e3f41b0_https___media.graphassets%20(1).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f6fb56a1e44_62bcc87f1f74cb315e3f41b0_https___media.graphassets%20(1).png	(from https://www.algorand.foundation/governance)
16:32:26	1372/1372	---M--	200	added ('OK')	image/png	etag:%22530826a3b19f329b9a5c5fafa8317317%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f85d76a1e43_62bf2e45ac94b4127a6c9a28_Gard%20Logo%20J.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/62d96b0e9ea60f85d76a1e43_62bf2e45ac94b4127a6c9a28_Gard%20Logo%20J.png	(from https://www.algorand.foundation/governance)
16:32:27	89501/89501	---M--	200	added ('OK')	text/javascript	date:Wed,%2010%20Mar%202021%2014:28:09%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js	E:/New%20folder%20(2)/hakthon/ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js	(from https://www.algorand.foundation/governance)
16:32:27	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:25%20GMT	https://www.algorand.foundation/get-started	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/get-started.html	(from https://www.algorand.foundation/build-a-bull-hackathon?utm_source=Google&utm_medium=paidsearch&utm_campaign=Hackathon&utm_content=register&utm_term=allnonbrand&utm_source=google&utm_medium=cpc&utm_campaign=20568089981&utm_adgroup=153068630385&utm_term=upcoming%20hackathons&gclid=CjwKCAjwkNOpBhBEEiwAb3MvvW47dBI_Tt5FMHR01NXLoZNW2Da2LWAXHrNfU23oWZ3EL6drMF6eMxoCTAIQAvD_BwE)
16:32:28	6541/6541	---M--	200	added ('OK')	image/png	etag:%22fd76209766cf8a62a6941306944b6011%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fa5b96a2589_b87d1aef-c399-4d8a-ab49-14a23f419ca3_logo-black-p9s033c9fbpcugq7wiiv8seqr2vdew44msfxzfuyiw.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fa5b96a2589_b87d1aef-c399-4d8a-ab49-14a23f419ca3_logo-black-p9s033c9fbpcugq7wiiv8seqr2vdew44msfxzfuyiw.png	(from https://www.algorand.foundation/funding)
16:32:30	68989/68989	---M--	200	added ('OK')	image/png	etag:%22ec4cfa5fb69943efa851d0b737bad4b8%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f850e6a25d8_c29a8db0-f76a-41d5-bf98-ef7cc84f7157_1circle-logo-black-en-hori-02.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f850e6a25d8_c29a8db0-f76a-41d5-bf98-ef7cc84f7157_1circle-logo-black-en-hori-02.png	(from https://www.algorand.foundation/funding)
16:32:31	84490/84490	---M--	200	added ('OK')	image/png	etag:%2234f5434f439709169bb0915480d69d94%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f96986a25bb_b253a68c-e9e6-4a18-a6ff-ddfba8907197_S6Eq0PQw_400x400.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f96986a25bb_b253a68c-e9e6-4a18-a6ff-ddfba8907197_S6Eq0PQw_400x400.png	(from https://www.algorand.foundation/funding)
16:32:33	292018/292018	---M--	200	added ('OK')	image/png	etag:%22d425075552397472a8f25a2914d10e88%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f6b4b6a25d0_085461a4-8a0f-46c4-91a6-b9d89562c443_full_margin_customcolor_customcolor.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f6b4b6a25d0_085461a4-8a0f-46c4-91a6-b9d89562c443_full_margin_customcolor_customcolor.png	(from https://www.algorand.foundation/funding)
16:32:33	45478/45478	---M--	200	added ('OK')	image/png	etag:%22e4409a7d8cd2b2a3162fca607bed8417%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60febbf6a2571_a69a84ea-b01e-4873-82d7-71d73cbfab5d_NjDqY2F3_400x400.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60febbf6a2571_a69a84ea-b01e-4873-82d7-71d73cbfab5d_NjDqY2F3_400x400.png	(from https://www.algorand.foundation/funding)
16:32:35	374388/374388	---M--	200	added ('OK')	image/png	etag:%22ee75e10e3a2fb41c9da629cffb37baf4%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fee776a25a7_df782bbb-c771-4e90-8f47-b02f0d28ea28_87465d45-9fea-4e80-a9df-8a98ceaa7fa3_ABI_logoI.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fee776a25a7_df782bbb-c771-4e90-8f47-b02f0d28ea28_87465d45-9fea-4e80-a9df-8a98ceaa7fa3_ABI_logoI.png	(from https://www.algorand.foundation/funding)
16:32:35	38805/38805	---M--	200	added ('OK')	image/png	etag:%22c56c1a70aa8e16de66dcb6a7931347cf%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f13176a2532_a0517e01-3762-4ec2-8d08-87b77712c885_logo-standard-ARGO-TOEKN.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f13176a2532_a0517e01-3762-4ec2-8d08-87b77712c885_logo-standard-ARGO-TOEKN.png	(from https://www.algorand.foundation/funding)
16:32:36	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2022%20Oct%202023%2011:02:33%20GMT	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f6c4f6a252e_90c28801-e481-4589-976b-294d8a94bd4d_AIKON+.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f6c4f6a252e_90c28801-e481-4589-976b-294d8a94bd4d_AIKON+.png	(from https://www.algorand.foundation/funding)
16:32:36	89123/89123	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:02:34%20GMT	https://www.algorand.foundation/funding?c35b2768_page=2	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/fundingb1a5.html	(from https://www.algorand.foundation/funding)
16:32:37	6131/6131	---M--	200	added ('OK')	image/jpeg	etag:%220e4f0dcaee4aae5eb505c4900e1e823c%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/65284a5b8a87a54895dc1dfb_WXDBA5mT_400x400.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/65284a5b8a87a54895dc1dfb_WXDBA5mT_400x400.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:38	15591/15591	---M--	200	added ('OK')	image/jpeg	etag:%221b6e9d063d4eb66a472162f250725f7e%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64ff0298ba858f945e863d9f__LsXq_QR_400x400.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64ff0298ba858f945e863d9f__LsXq_QR_400x400.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:39	8187/8187	---M--	200	added ('OK')	image/png	etag:%22a4ffd101d617a292dc25bc48237bbf5c%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64e366c374dc49572b81a22e_free-aws-3215369-2673787.png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64e366c374dc49572b81a22e_free-aws-3215369-2673787.png	(from https://www.algorand.foundation/discounted-service-providers)
16:32:41	8050/8050	---M--	200	added ('OK')	image/jpeg	etag:%221f8fa16c7e6d77aec100fcf78e3361d2%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64c36e5a93f823cea21bdb25_ACGBDtW6_400x400.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64c36e5a93f823cea21bdb25_ACGBDtW6_400x400.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:42	6009/6009	---M--	200	added ('OK')	image/jpeg	etag:%227ef97ea61364d9a4d1089c20a4421545%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03c6857bb31b53b8eaba2_halborn.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03c6857bb31b53b8eaba2_halborn.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:43	10590/10590	---M--	200	added ('OK')	image/jpeg	etag:%22f86ef0970f5010963b7d24beadb69ed9%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03cad461535d9d2c25f6d_ulum.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03cad461535d9d2c25f6d_ulum.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:44	11507/11507	---M--	200	added ('OK')	image/jpeg	etag:%227e53715081a97ca9282559038b75e4e4%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03ccd6929bc97571db537_remoti.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03ccd6929bc97571db537_remoti.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:45	12302/12302	---M--	200	added ('OK')	image/jpeg	etag:%22bb7e3b6d79ff436447c33029ae2e7d11%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03d11cca5c2afd4fd30b1_kryptonite.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03d11cca5c2afd4fd30b1_kryptonite.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:46	10176/10176	---M--	200	added ('OK')	image/jpeg	etag:%22c81578da5ba3bc3d49cb18784437062e%22	https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03d3ea4e542d25ab23f29_so4Yw0RO_400x400.jpeg	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64b03d3ea4e542d25ab23f29_so4Yw0RO_400x400.jpg	(from https://www.algorand.foundation/discounted-service-providers)
16:32:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:45%20GMT	https://www.algorand.foundation/developer-greenhouse	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/developer-greenhouse	(from https://www.algorand.foundation/developers)
16:32:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:45%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63b595bab5411147087dde9a_cs_logo_black.svg%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63b595bab5411147087dde9a_cs_logo_black.svg_	(from https://www.algorand.foundation/)
16:32:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:46%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfe4c116e5506f1921a1ef_Hesabpay%20Logo.webp%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bfe4c116e5506f1921a1ef_Hesabpay%20Logo.webp_	(from https://www.algorand.foundation/)
16:32:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:46%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bc43809d502e5f8ea776a3_vendible%20logo%20home.svg%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/63bc43809d502e5f8ea776a3_vendible%20logo%20home.svg_	(from https://www.algorand.foundation/)
16:32:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:47%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fc82b6a2597_Folks%20FInance%20Logo.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60fc82b6a2597_Folks%20FInance%20Logo.png_	(from https://www.algorand.foundation/)
16:32:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:47%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64d292d95e345878b00fcfe9_GARD%20256x256.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/64d292d95e345878b00fcfe9_GARD%20256x256.png_	(from https://www.algorand.foundation/)
16:32:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:48%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f40ee6a246f_Screen%20Shot%202022-06-21%20at%209.36.20.jpg%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f40ee6a246f_Screen%20Shot%202022-06-21%20at%209.36.20.jpg_	(from https://www.algorand.foundation/)
16:32:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:48%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f75c56a264e_pact.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f75c56a264e_pact.png_	(from https://www.algorand.foundation/)
16:32:50	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:48%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f53109dbc7f790f624b055_Lofty%20ai.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f53109dbc7f790f624b055_Lofty%20ai.png_	(from https://www.algorand.foundation/)
16:32:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:49%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f4fdd6a2038_Logo-Inline-Light-Transparent%402x-768x124.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62d96b0e9ea60f4fdd6a2038_Logo-Inline-Light-Transparent@2x-768x124.png_	(from https://www.algorand.foundation/)
16:32:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2022%20Oct%202023%2011:02:49%20GMT	https://www.algorand.foundation/%22https://assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f530df364a090a8172b5c7_NFD%20Logo.png%22	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/_https_/assets-global.website-files.com/62d96b0e9ea60f51f26a1b55/62f530df364a090a8172b5c7_NFD%20Logo.png_	(from https://www.algorand.foundation/)
16:32:52	91059/91059	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:02:50%20GMT	https://www.algorand.foundation/?aae3d978_page=2	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/index4c96.html	(from https://www.algorand.foundation/)
16:32:52	1294535/1294535	---M--	200	added ('OK')	image/png	etag:%22f5218f36b79958c0c45584434c0e8eaa%22	https://assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/650acf4a817c9f1e05ca4941_Algorand%20Global%20Hackathon%201x1%20_OP2%20(1).png	E:/New%20folder%20(2)/hakthon/assets-global.website-files.com/62d96b0e9ea60fd1c96a1b50/650acf4a817c9f1e05ca4941_Algorand%20Global%20Hackathon%201x1%20_OP2%20(1).png	(from https://www.algorand.foundation/)
16:32:53	93324/93324	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:02:51%20GMT	https://www.algorand.foundation/?3eab03cc_page=2	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/index8b94.html	(from https://www.algorand.foundation/)
16:32:53	54522/54522	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Oct%202023%2011:02:51%20GMT	https://www.algorand.foundation/cookies	E:/New%20folder%20(2)/hakthon/www.algorand.foundation/cookies.html	(from https://www.algorand.foundation/)
